article_id,comment_counter,title,globe_url,url,comment_text,is_constructive,is_constructive:confidence,toxicity_level,toxicity_level:confidence,did_you_read_the_article,did_you_read_the_article:confidence,annotator_comments,expert_is_constructive,expert_toxicity_level,expert_comments
26373964,source1_26373964_134,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Oh yes, it's so easy to balance the budget! So easy! How's Wynne doing in Ontario, I wonder. She gets billions more each year in transfers for health, infrastructure, education from the federal government. She gave cops (OPP) an extra about 10% two years ago, even the 10%-ers, the teachers, got a raise a few weeks ago (despite 'net-zero' promises). Surely, Ontario must have a large surplus! Or at least a negligible surplus or deficit. What?! She's running a $10 billion deficit on top of $10 billion off the books on 'infrastructure'? $20 billion more debt? Every year?! But... it's so easy to get surpluses! Simpson says so. Obama can't do it. Cameron can't do it. Hollande can't do it. Wynne certainly can't do it... strange, since it's so easy.",yes,0.662,"3
1","0.6726
0.3274",1,1,"

",,,
26373964,source1_26373964_48,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"We should not be impressed by a surplus because it means the government has cut spending to the detriment of Canadians, usually the poorer segment of the population--those who tend not to vote Conservative. As Jeffrey says, it's a con.",yes,1,"2
3","0.338
0.3346",1,1,"

",,,
26373964,source1_26373964_49,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Wow. Trudeau said the budget will take care of itself, but it took the Conservatives to prove it.",no,0.6695,1,1,1,1,"

",,,
26373964,source1_26373964_101,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Those in the know understood that Prime Minister Stephen Harper had instructed his finance minister, Jim Flaherty, to present a budget in February, 2014, that would make it look as if fiscal 2014-15 would end in a deficit of $2.9-billion. 'Just who are those in the know? What an outrageous unsupported statement. 'Those in the know'??!! What crap journalism. Only a fool would turn this economy over to socialists like Justin or Mulcair",yes,1,1,1,1,1,"

",,,
26373964,source1_26373964_60,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"The biggest surprise for me was finding out that Joe Oliver had been replaced by the late Jim Flaherty as finance minister in 2014, a year after he passed away.",yes,0.6702,1,1,1,1,"

",,,
26373964,source1_26373964_153,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Sorry Jeffrey, I spelled your name wrong and called you Jeremey. You are forgettable.",no,1,"1
2","0.6695
0.3305",1,1,"

",,,
26373964,source1_26373964_72,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,Simpson and Trudeau were foaming at the mouth a month ago telling everyone how terrible it is that Harper's budget was still in deficit. Now that its confirmed to be in surplus that's a terrible thing too?? And its all Harpers fault! Globe and Mail has badly deteriorated when they pass drivel like off as political commentary.,yes,0.6682,"2
1","0.6755
0.3245",1,1,"

",,,
26373964,source1_26373964_139,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"What a stupid article. Of course the budget has 2 parts- revenues and expenses. You still need to be a careful steward w both to balance. You still have to manage revenues w smart tax policies. Corp and personal taxes were reduced to help bring about the fast recovery from the recession, fastest in the g7 for job growth in fact, so they can't just be disregarded. Maybe the author needs to understand tax cuts can actually increase tax revenue through more economic activity. The lefty media still twisting themselves in knots to make a surplus into a bad thing.",yes,1,"2
1","0.6755
0.3245",1,1,"

",,,
26373964,source1_26373964_7,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"I like the analysis that says that finally tripping through the threshold into surplus land just as the economy is flopping around in low performance -- and even recession (technical or otherwise) -- is BAD planning. Of all the times in the last few years that we should have been showing surplus, now ain't it.",yes,0.6682,"1
2","0.6563
0.3437",1,1,"

",,,
26373964,source1_26373964_23,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"You know the numbers are suspect.....when the very same report tells you........ 'The Government’s net debt (total liabilities less financial assets) stood at $687.0 billion at March 31, 2015, up $4.6 billion from March 31, 2014.' Page 24 - http://www.fin.gc.ca/afr-rfa/2015/afr-rfa-eng.pdf In what kind of fairy tale universe could adding $4.6 billion to the National Debt be construed as having a $1.9 billion surplus ?",yes,1,"1
2","0.6563
0.3437",1,1,"

",,,
26373964,source1_26373964_5,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Small surplus, small deficit; irrelevant to me (I also didn't blame them for the deficits that occurred during the 2008 recession). Especially when you see how they have manipulated it. I think the departmental spending aspect is underestimated; the PS is very dysfunctional now, and many of the managerial level can't be trusted when bonuses revolve around returning unspent funds, or the funds are included in budgets but never make it to the departments at all. Anyway, we all now that a balance sheet can be manipulated if you want to, and the Cons want. Being good fiscal stewards is a lot more than booking a deficit/surplus. It includes sensible tax policy, infrastructure planning over multiple years, social program spending..... many, many different areas. In sum, at any one moment, the economy is doing well, or it isn't. Canadians are doing well, or they aren't. Most of us make our decision based on our take on the big picture. For me, although we aren't the worst basket case in the neighborhood, yet, it is clear the paint is starting to peel, and this government has done a poor job of managing finances overall. I do not trust the integrity or the competence of the Con front bench to make good decisions, so voting for them is beyond question. Not going to happen. A tiny surplus does nothing to change that.",yes,1,1,1,1,1,"

",,,
26373964,source1_26373964_84,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,".'Earlier this week, the Department of Finance announced that, lo and behold, the federal budget for the 2014-15 fiscal year that ended March 31 produced a surplus of $1.9-billion.'---------Harper voodoo bookkeeping. It's time someone called him out on it.Well done, Jeffrey..",no,0.6658,"1
3","0.6779
0.3221",1,1,"

",,,
26373964,source1_26373964_12,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Good analysis! The Harper Government is playing the electorate for fools, and the opposition parties fail to address the coming economic Tsunami of aging boomers. Canadians desperately need a federal government that sits down and works with the provinces. The Harper Government has proven incapable. Time for a change!",yes,0.6563,"3
1","0.3437
0.3342",1,1,"

",,,
26373964,source1_26373964_129,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Since we are the energy superpower, the immense financial success is a natural consequence. Did I make it perfectly clear? If the reformcon party is blessed with another majority, the harperites will lift Canada to the top one hundred in the annual GDP statistics. That would be a Harper's legacy to the hard working Canadians.",yes,0.6779,"1
2","0.6779
0.3221",1,1,"

",,,
26373964,source1_26373964_93,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"A big change between 2008 and 2015 - that no one seems to willing to talk about - is the increase of overall debt level at all 3 levels of govt. As per recent CGA magazine, before 2008 that level was at about 63%, and now it's about 85%, a 20 point jump. Note that we live in a time of 'historically lowest interest rates'. Which means that debt service payments are about to jump as soon as USA starts raising their rates. This can't continue forever - the indebtedness trend must be reversed.",yes,0.6732,"1
2","0.6566
0.3434",1,1,"

",,,
